frequency,20251214_221838.JPG_T1,20251214_221838.JPG_T2,20251214_221838.JPG_T3,20251214_221838.JPG_T4,20251214_221838.JPG_T5,20251214_221853.JPG_T6,20251214_221853.JPG_T7,20251214_221853.JPG_T8,20251214_221853.JPG_T9,20251214_221853.JPG_T10,20251214_221853.JPG_T11,20251214_221920.JPG_T12,20251214_221920.JPG_T13,20251214_221920.JPG_T14,20251214_221920.JPG_T15,20251214_221942.JPG_T16,20251214_221942.JPG_T17,20251214_221942.JPG_T18,20251214_221942.JPG_T19,20251214_221942.JPG_T20,20251214_221942.JPG_T21,20251214_222017.JPG_T22,20251214_222017.JPG_T23,20251214_222017.JPG_T24,20251214_222017.JPG_T25,20251214_222031.JPG_T26,20251214_222031.JPG_T27,20251214_222031.JPG_T28,20251214_222031.JPG_T29,20251214_222052.JPG_T30,20251214_222052.JPG_T31,20251214_222052.JPG_T32,20251214_222052.JPG_T33,20251214_222121.JPG_T34,20251214_222121.JPG_T35,20251214_222121.JPG_T36,20251214_222121.JPG_T37,20251214_222121.JPG_T38,20251214_222121.JPG_T39,20251214_222146.JPG_T40,20251214_222146.JPG_T41,20251214_222146.JPG_T42,20251214_222146.JPG_T43,20251214_222146.JPG_T44,20251214_222146.JPG_T45,20251214_222146.JPG_T46,20251214_222205.JPG_T47,20251214_222205.JPG_T48,20251214_222205.JPG_T49,20251214_222205.JPG_T50,20251214_222205.JPG_T51,20251214_222313.JPG_T52,20251214_222313.JPG_T53,20251214_222313.JPG_T54,20251214_222452.JPG_T55,20251214_222452.JPG_T56,20251214_222452.JPG_T57,20251214_222452.JPG_T58,20251214_222530.JPG_T59,20251214_222530.JPG_T60,20251214_222530.JPG_T61,20251214_222530.JPG_T62,20251214_222530.JPG_T63,20251214_222530.JPG_T64,20251214_222552.JPG_T65,20251214_222552.JPG_T66,20251214_222552.JPG_T67,20251214_222552.JPG_T68,20251214_222552.JPG_T69,20251214_222552.JPG_T70
0.04242018,147301.5882,33351.1790,81146.2629,26207.5859,285.4344,206.7429,14842.9627,1804.1583,10512.1046,197.5769,858.5615,26056.1127,81140.3574,7454.5593,5349.9673,4510.2395,20010.8953,3116.5963,571.8501,170.8554,61.7232,63493.2659,4382106.0644,329518.8265,715.3138,194325.9936,606.8133,4343.6385,10838.1482,210074.0578,2887.5979,21937.9928,2457.6798,6879.5972,90.0294,360.0895,1337.7255,4291.0846,324.4188,1351799.3990,27272.6134,6906.9326,3339.9042,356.9761,237.2048,811.1215,11608.4182,4867.4946,5552.1494,132.0936,132.0232,1529.1143,169.4975,194.7424,27744.3317,1377.9222,16261.9433,1042.0298,917.5672,2230.4129,86564.5542,44.0166,239.6917,1435.9204,56040.3473,1201.8197,9.5689,714.2945,2087.4115,48433.3143
0.04279229,101114.5660,14727.5867,46281.4073,23300.6175,1090.8641,1902.4750,5382.5386,1963.9027,10058.4596,108.7476,821.8507,16995.1846,1553.2316,17580.1217,12023.2990,3605.4286,5963.2590,9130.0789,503.1701,584.2941,29.1251,1025406.0673,2145830.8769,397088.2621,966.3781,259450.9523,69.4120,11893.8062,534.1738,134605.4819,54916.5557,11306.1451,6170.4878,470.6143,352.6794,323.5166,442.8754,21202.9494,240.8609,1057482.6893,2210.3395,8.0383,1857.0051,270.5755,38.1725,890.9673,8446.1946,4715.9037,3909.1906,1816.0012,66.1889,1479.1892,475.5873,118.9198,10970.6019,893.4422,22963.1714,7696.5522,631.4065,1868.1065,71257.5064,4.5726,143.7309,3855.1253,15280.4126,1556.0293,145.8419,507.7577,1308.7408,53156.9379
0.04316440,27128.4858,5896.3419,13763.1069,22752.9924,522.6978,1149.4502,153.3798,1007.5507,7252.5301,20.1846,516.4019,98816.7003,27687.2215,3297.9780,5349.3523,4511.7173,8562.2816,5120.2831,206.8988,641.5535,100.5379,435517.3084,1420031.7725,579580.3727,2299.6833,419911.7020,339.1770,9747.5461,6958.7090,609426.8461,67983.6906,958.1400,3715.2440,86.9923,53.0882,230.4196,106.7428,2621.2461,609.7117,478054.4781,36189.5635,85.0309,8.4784,149.5498,425.8966,230.2509,7745.0934,6622.4557,3797.4537,2833.2153,19.3681,614.4681,169.0226,707.7159,3251.9211,1647.9831,43716.9557,3529.8889,151.4976,554.8068,3296.4018,89.6295,73.3352,5649.0483,53610.3802,531.3043,33.2235,33.2647,227.3587,16190.1984
0.04353650,11521.5120,44456.4672,2411.8507,51785.0134,271.5241,8.8250,1108.3875,3067.5669,280.7772,37.5209,141.5119,58206.0038,65371.0856,26932.4162,15248.1202,2734.8548,8768.3123,182.5204,316.1890,142.5637,65.0994,286264.3920,1201056.6249,473748.9294,1134.7775,220739.1001,986.9195,21266.4258,32521.9675,53086.2402,3824.6748,1653.1957,3154.0159,0.8220,235.3855,160.3636,109.5422,8234.8894,112.0063,349421.2772,57420.2125,3862.4893,2884.2312,41.9455,1078.0973,702.1950,13790.1349,4858.6220,20957.4990,828.7524,130.1392,30.7516,299.3146,330.6739,14282.0169,2155.9304,32520.8536,2185.6166,33.1452,2532.6693,17371.6800,86.3853,136.5234,2817.3072,9331.1565,2151.8611,418.3397,1167.4140,659.6928,283.7553
0.04390861,17795.6034,55984.5904,912.7747,33205.2695,220.8955,272.2617,3531.9217,649.2563,4337.0916,43.7372,90.5889,43951.2835,77577.2561,11517.4813,51639.7255,4191.1328,7168.4135,506.2101,532.6089,15.0560,335.1038,265932.0910,147297.7277,6357.0107,573.3096,345940.5614,908.3473,10867.2262,31157.4139,173631.3321,58986.0626,2667.6999,6084.0673,109.8781,241.4131,86.7816,1813.4677,10277.4984,125.7555,477106.3964,91394.8286,704.8593,4255.3026,82.5129,654.7374,785.7807,16431.7507,890.0965,16594.6812,388.8545,35.8672,192.2446,72.3903,150.5484,37420.0003,1380.5434,30897.5205,1684.9709,1.2921,3079.5656,12322.7423,18.9200,8.3355,727.3293,16308.9934,2115.9812,619.0674,1507.3465,1092.3071,4324.5310
0.04428072,49814.6430,36253.3674,40527.9939,22674.4295,39.0571,355.1823,605.0874,426.9634,12876.4252,5.2468,164.2038,49464.3024,18447.2049,78182.2832,32899.0708,2571.9646,11779.9922,535.0929,323.0615,46.1180,91.1592,177250.3889,985491.3360,580183.0768,42.9716,370554.6394,314.8967,5179.9615,89342.6300,215590.9422,34737.6483,8685.8631,2209.8565,150.6096,227.9826,54.1712,3406.1438,9737.6585,355.3995,435913.1804,43027.5299,4112.7484,3260.4532,218.1336,61.7904,100.1648,8417.6869,3018.3391,6232.2572,187.0520,83.7775,20.0092,136.3291,91.6309,20311.7667,6455.1896,11137.5444,4370.0057,6.5111,178.0847,5420.2719,20.9334,38.5918,1220.8166,15531.5448,1253.7875,240.5148,928.6264,1584.1580,3006.2659
0.04465282,26409.7223,60874.0568,117058.1864,7164.4894,41.7256,29.0703,219.0032,1114.6670,14579.4669,23.2899,2.3189,1424.3424,50602.6952,14909.1141,3504.9761,896.1477,15926.0604,6583.3616,132.3605,184.9849,80.8994,30273.1070,2921552.6023,333057.8379,491.2798,90950.3529,29.1119,5343.8963,20506.9414,14542.6986,17793.8025,3793.1911,1022.3375,1672.0067,782.2487,88.4562,2206.1608,26825.0753,61.7719,528900.9054,835.6286,7521.3700,4571.4190,509.7337,220.1032,264.7205,2176.5226,2108.7466,6022.5508,429.8769,80.7073,52.3852,458.7293,232.9119,9865.3766,699.0183,4658.4169,12752.3919,78.4570,730.7048,6168.9827,12.9141,41.5217,3083.9414,1050.5588,1325.4920,768.9022,1082.6814,1886.7327,4607.1835
0.04502493,152.3312,28743.8659,90123.1771,6176.2288,432.8122,69.6681,702.9161,740.3709,10297.1689,51.9742,1.0082,136834.2715,110696.6183,1601.1137,17759.9144,363.6186,20347.6618,20706.4668,16.2538,116.9023,72.0326,278190.8932,1589949.4954,163665.1573,93.2620,13368.8953,595.4071,1259.3549,4723.6946,221049.9040,5202.8674,1672.7763,3418.5518,469.4153,1138.0994,81.0289,1284.1592,45471.0464,137.2408,765888.9513,5256.3740,8799.7745,7295.0396,1101.5992,20.7181,928.8214,3646.7438,1887.1803,5639.3022,681.8138,130.3085,1279.5661,999.3667,374.6592,21205.9817,14319.2215,27289.9549,7101.8660,0.0150,1450.6240,16624.8891,17.5871,25.0375,1475.7930,35135.1791,405.1220,567.6639,1030.1403,5147.8077,8271.9755
0.04539704,5407.2561,5775.3037,30249.2879,14298.9443,95.3186,8.2158,3675.9804,123.1268,16430.0158,195.8186,235.8662,54717.8360,33378.5131,23697.5570,7442.4384,331.9030,6405.8744,10290.1637,117.6914,722.8898,84.5805,293371.6069,34906.5074,1092065.5294,764.9665,30207.7596,2952.1649,2030.2443,5720.3120,162868.2746,6100.4057,1030.3317,1450.2516,3.4990,147.0952,128.0428,594.2632,44116.6979,105.3798,625648.2358,48204.9997,7726.3971,9113.5098,879.2419,182.2496,501.3805,3580.1019,1024.0199,2596.0669,1392.3299,94.4072,1479.9944,665.3947,16.8881,48890.3282,7772.5990,28699.4028,67.8593,204.4894,853.3273,35244.6433,68.7365,87.5628,1695.6717,55755.3403,3083.0273,812.6364,1.2105,5380.5332,18630.7187
0.04576914,2717.7618,11192.8035,11391.8576,36021.9302,300.0588,223.3155,4485.4786,766.2875,11974.5793,179.2010,442.4022,3756.2343,20542.7977,43081.4535,12254.3453,1212.8773,7172.5431,1382.4666,404.6790,244.7059,8.5706,180849.2062,231550.1108,1579863.2930,574.5925,40440.0502,905.8821,11977.0812,6824.8610,195254.9279,6437.8505,1014.8641,281.8278,362.2174,23.8828,104.8910,467.2755,11535.2143,190.1732,660869.1107,51014.7831,4508.7742,5660.0872,429.6707,9.4281,192.9030,2270.7912,1705.7830,2851.7125,1539.5165,42.1295,132.8977,229.0762,65.0387,12487.9827,6934.1191,4272.3855,3540.4706,260.0730,1142.6525,17585.7841,64.6447,79.2247,215.7598,5873.9875,561.5875,513.6226,910.7333,4437.6053,3786.9349
0.04614125,4837.8798,13584.3432,180.6579,29464.4243,678.8225,724.1863,571.3500,1454.8914,4100.9039,36.5879,778.8237,3545.0491,13157.3359,2866.2084,50486.9750,1710.0622,13583.4108,1413.1034,269.2539,116.8454,61.8795,327218.3133,1937419.0317,609816.8663,240.6751,35553.1867,339.1319,31039.4538,234.4737,69456.3188,10279.2229,1076.8202,2240.5419,1327.1267,73.2102,246.1208,831.4232,2615.7887,87.8333,629354.9157,31276.2737,4691.1110,874.5160,972.4694,369.2386,131.5689,4144.5234,1006.8860,4447.3909,2040.1708,28.4878,1142.7489,986.5924,22.6525,8999.8626,22724.0396,7248.8003,425.9838,188.7145,891.7667,172.3410,10.5631,11.2615,1663.4784,6861.5101,826.7012,113.9707,404.8854,3657.3789,11198.9581
0.04651336,8469.2260,13046.2256,18368.0533,16668.1931,429.8583,82.7361,1623.3309,338.9538,3784.5227,8.7739,139.3643,10589.9112,8527.1919,107534.2789,17792.0273,545.5474,6681.6893,2864.9830,66.6445,61.0640,16.5026,48201.8568,2258653.1852,605201.4292,961.2671,343406.4205,1782.4790,29186.2440,10041.8590,133456.6032,16070.9859,151.8697,365.6914,3160.3890,41.0085,161.0089,1055.7096,3444.0104,205.5500,292881.9781,100703.0062,4677.1342,2183.1787,323.0357,689.9309,117.8624,7980.3996,2728.1898,3523.1315,840.3948,183.6131,580.1099,2438.7064,43.1715,26378.1690,7144.2150,10163.6459,2378.2475,215.4282,194.2930,15703.4029,67.7466,44.1692,2142.8701,23568.5041,3418.3127,426.4936,47.0223,3568.2554,8395.4446
0.04688547,8266.4812,32725.3515,4778.7246,21266.8538,4.5401,433.0199,221.7203,536.0946,2924.0524,149.8112,237.9223,66434.5058,20980.2839,119746.1672,4179.0341,917.9734,10614.2805,1359.7434,14.7591,1065.5064,10.2259,713684.7767,2041918.1894,709153.8545,1387.7569,873340.8870,1156.6902,8730.7506,2883.6696,84667.4913,15519.1946,1753.4626,765.6768,1633.0668,47.5311,42.6399,292.1188,341.4465,860.5590,76562.6751,55528.1084,4840.6261,2361.9519,78.8119,394.1204,410.3842,9325.5100,3664.8984,2750.2918,329.8650,341.5300,747.9914,2235.2898,608.2919,23352.7356,4737.1084,20661.6802,859.9382,259.5140,193.6796,17860.0850,29.0587,10.3933,1654.5626,23807.7419,7179.3836,356.2971,246.7025,3068.5861,6496.7795
0.04725757,79520.2010,83210.3704,1516.3136,9785.8613,112.4521,698.3640,30.9138,545.7198,322.0367,326.6468,2.7215,28280.9704,15686.9092,9891.6980,13241.5773,3060.1259,33353.9939,772.9515,469.6425,135.9801,83.5147,185608.4601,2218384.7700,454931.7629,1322.9689,86222.3570,344.8304,4095.2222,3385.0044,97415.1860,94438.8365,7926.1003,592.8329,350.4006,47.5401,80.5976,736.6628,10125.7041,995.9066,50440.8521,414.8952,4551.4449,1608.7821,49.1686,22.9850,310.5413,4279.8075,1877.8980,5055.0132,646.9735,266.2245,217.9081,287.9672,287.6944,4573.0926,2744.5704,76551.1369,5274.2489,94.6206,1743.1835,9993.1751,58.2279,3.4160,979.8806,5216.1033,2938.9462,475.2538,338.7830,1150.0923,8638.9322
0.04762968,85074.6380,29690.3546,5109.9037,14450.4619,721.9989,175.8587,508.6391,176.7768,8945.1269,118.6482,181.8198,7518.0592,17567.6768,23493.4559,12638.3580,3301.8557,26856.9453,1925.0329,1204.2403,135.9317,26.9446,128887.7668,1817643.3114,143125.9668,811.7878,100847.2890,734.1480,8973.9955,28473.1026,120063.5353,71931.5069,1040.3238,91.2055,302.8111,34.8627,262.9448,180.5458,15818.6743,137.7190,106833.7286,24162.7040,5707.1452,523.7584,66.7722,225.3797,25.6455,472.8779,454.8706,7433.3041,641.9642,17.9831,1067.9277,413.9694,175.7797,9082.8623,2179.7946,120965.6284,3042.2975,122.0002,713.2474,13842.1901,33.0093,19.7443,660.6122,10700.7226,1756.8771,299.9023,724.3405,432.2113,1139.3999
0.04800179,64722.6570,2026.2182,10305.9435,5543.8430,1663.9381,6.3727,4075.6695,512.3748,10308.6304,17.9364,161.0502,48505.0765,4346.7699,15473.0311,2873.7108,669.5241,32040.1373,1219.7522,675.8778,595.6019,39.1262,172151.2330,847904.8501,259134.0523,552.7200,3272.3832,398.2967,4724.8981,34925.6636,50457.4432,646.7640,4564.6946,301.8602,58.9513,39.1480,113.8930,823.8396,9848.7350,107.6326,167586.4975,62177.5385,2654.3307,1201.8613,20.4399,205.4891,102.3552,1490.6376,6674.4139,1156.8792,22.6222,58.7038,3399.6565,248.1974,110.2355,54.6274,869.9009,75699.9029,3659.9765,22.3545,1374.5865,123.8164,54.0467,24.5150,307.8557,49748.3236,1894.7560,194.4327,1249.5474,74.6543,7449.6741
0.04837389,12752.5198,2462.4027,23189.3026,8035.7619,935.6063,177.0655,2342.7427,726.3556,1608.8718,55.0446,285.8996,20067.0017,20916.9439,26323.1065,27669.9534,488.1815,29199.8466,1796.3783,422.9575,1101.7811,19.5784,207873.3607,794041.8772,368510.1701,822.2041,10696.8028,619.2185,6803.5884,11204.4437,23984.0647,102538.6620,4051.7952,26.4412,213.4993,11.4651,11.8966,663.9304,16071.3239,56.5242,205192.0548,35122.9982,1183.8718,3481.2662,140.5915,40.7720,430.9272,1328.1118,2876.2104,2631.4580,49.6526,31.7752,1328.1775,111.2826,718.5334,6685.6823,38.6052,14593.6165,428.4962,25.9205,1272.2719,8440.8591,51.6074,6.0430,361.6492,48353.9556,5310.2147,159.2189,1678.1953,243.0475,8617.6453
0.04874600,11241.5296,24257.3911,27196.9205,45401.7095,783.6674,171.0496,1693.2919,272.1670,3112.2655,346.1493,78.1391,29118.3728,27791.9377,18363.1732,25585.1123,62.6497,1369.3785,2775.1996,360.1755,1519.6396,1.9726,271259.0224,743686.5916,195206.2351,218.9807,74803.8843,2340.1227,7345.5782,11452.4374,68754.7281,147114.8217,3403.3441,348.5570,437.9720,30.5500,14.3967,172.3928,8779.4929,49.3062,58682.3487,3084.7702,9185.9002,810.2062,545.6591,249.4947,140.9100,4216.6260,863.3651,8582.7783,562.4998,208.4439,514.5093,433.5841,536.3937,1528.2027,185.2330,7497.6358,3445.7844,238.9270,117.6627,7872.9045,79.8827,24.9292,1331.6831,4543.1576,4758.3838,185.9876,802.9261,552.1752,4490.3080
0.04911811,28803.7359,64181.5239,21790.2691,64286.3184,59.9943,343.7776,1390.2610,427.4295,3088.4351,222.5549,44.8212,95250.9954,54223.3038,12172.1387,3916.5105,2045.3879,6956.6312,1740.6617,108.5299,1647.9029,11.7058,438833.8968,341720.5773,889231.5984,3.5345,32370.5225,1945.7333,14173.1677,8396.6285,12114.0746,87746.5022,4279.9422,93.3904,218.3170,49.6962,53.9503,87.7294,1151.4812,122.8871,33629.6635,16424.0966,3518.7272,132.1719,749.6773,303.8887,127.0887,5210.7188,2110.6530,2443.6774,1205.2654,474.0107,187.5994,929.2489,65.5300,6217.5245,88.8640,8275.9369,8012.1365,250.2949,1057.3216,3401.3535,75.5258,69.7585,853.9436,10863.1916,5001.5380,471.7599,248.5717,936.0895,14179.8387
0.04949021,19250.6862,13417.7843,16244.8391,18236.2065,143.0796,967.2926,4350.0637,762.8970,628.8457,28.4396,619.1263,41783.1468,175341.5737,29046.3668,345.9599,2935.1511,13014.2031,1653.9447,82.0742,636.3262,13.0495,499469.1568,2503439.6748,374971.3467,19.4620,9106.7932,554.0983,11024.3216,38068.0550,28286.7324,37868.4612,240.5320,566.3161,1917.6688,88.5805,223.9470,1023.2358,71.4380,242.5765,31987.8689,30686.0842,5287.6273,218.5594,363.6357,121.8952,102.3106,1889.5412,779.1820,5127.2164,475.4046,390.9462,1103.8662,722.6633,524.8473,5038.8625,4266.7799,1512.7285,2684.8617,123.3194,2285.0478,2402.4394,15.4438,2.3998,144.8812,48993.0028,30.2998,286.1815,30.5723,1861.4334,2968.5473
0.04986232,2647.8221,9147.5082,375.2797,1243.8804,44.4512,666.1975,28.8764,672.5153,3028.7645,24.5815,1272.9343,5893.1008,49881.9588,27896.4477,437.1568,2847.5741,17242.0539,1230.4518,25.7474,2.7237,14.2332,442114.8922,2692037.0667,49.9686,131.3235,70475.1779,105.7917,2566.4698,42394.7865,15496.3933,3702.8097,2581.3091,1249.4572,2625.9040,9.9360,247.3366,525.8176,14788.9548,81.1950,22921.6446,2460.6807,2257.4878,505.5296,647.3483,248.7494,247.4339,1181.4791,128.9647,17225.1985,456.6353,43.3417,873.3502,488.0757,188.9659,6334.1316,1896.7642,894.7690,1668.9915,115.2231,231.1579,26800.7171,21.0554,90.3405,607.8393,52796.3951,3262.3600,118.6568,9.9519,944.0917,23496.8203
0.05023443,10937.5161,42520.2730,1934.2557,12825.8184,71.1415,82.4136,160.9029,655.1779,20484.0270,143.2580,476.5476,91975.1510,15754.5836,58175.5441,247.6675,1110.2881,10342.9235,98.7796,68.1600,127.1753,4.0940,526256.4582,773660.7849,376539.0525,32.0677,67607.8986,171.3566,1101.5960,12042.4671,11019.0636,18644.2724,11769.4495,158.5529,1473.2945,173.0297,204.7922,542.4359,26294.1256,91.4111,189876.1378,23565.8036,294.3673,469.7594,199.4468,181.4007,50.6068,1536.3330,96.5529,12618.3748,422.1995,38.3205,162.3757,102.2181,288.4227,10396.2293,1896.9948,3697.2732,1935.2350,11.6758,424.6278,26406.0588,2.0523,381.3259,771.4890,22023.2268,477.1161,124.7432,177.1459,12.7582,5633.1218
0.05060653,6210.4803,12238.6574,2206.9823,30318.3618,100.9114,748.2714,650.5419,1031.5937,21167.4832,159.9874,141.7469,61356.4539,24564.6130,96919.6952,3313.7129,8840.3244,7326.0623,1341.6649,414.8149,83.2153,1.8192,183925.4375,194478.3659,258381.7268,83.3249,67476.1132,156.8984,957.6466,19520.8137,36693.3435,32721.1643,8456.2857,168.3263,1441.5613,453.2542,166.9166,263.8480,24766.2579,254.3375,291585.5458,6247.4346,187.4620,5526.9633,18.4777,31.7972,49.9550,1580.1176,4.8193,3963.9456,118.6505,56.5083,3.8370,198.5254,11.5742,2123.8470,7305.5942,15060.8796,2178.2459,277.6545,1216.5140,4642.0696,52.4366,549.3677,169.5569,6536.6687,1457.3997,212.2143,803.5428,76.0970,9387.0216
0.05097864,4416.7094,2566.3372,853.7692,20040.9602,680.2935,683.3253,1119.5132,190.7875,1048.0030,166.6620,236.5382,16883.0328,6839.3503,25612.5226,5104.3245,1999.3686,686.1981,1587.8309,624.6982,667.0662,19.0271,399477.7545,371076.6397,90482.9435,79.9129,68015.3247,167.4435,1964.3773,20360.6821,198252.4418,55169.7972,1173.2151,1070.2564,816.8700,899.1470,71.8792,976.9886,11940.6958,60.2106,284313.1626,3381.3352,1615.6436,7054.3298,117.9808,155.2469,252.7858,1321.5034,9.6769,1673.3099,779.7440,351.3572,227.2371,551.1995,25.3362,4548.5128,3023.8697,18283.6339,153.6422,289.9724,479.4200,704.2522,98.9255,210.1869,176.5779,2370.7700,3003.0876,48.1649,653.7546,367.5495,18224.7993
0.05135075,14895.2012,8849.2977,3779.8587,3652.0844,942.0100,110.8831,99.3812,215.3672,1122.6444,144.1439,437.9711,10290.8244,23515.5369,13222.5800,5577.3044,253.2665,1008.2841,1509.0380,418.6750,15.9319,37.5520,478675.9281,514635.4098,4273.9952,18.4111,193326.9435,56.9616,3239.3106,14689.5627,137850.6660,26459.3090,335.7250,878.1057,1164.0610,645.2747,13.3135,709.9837,3901.8240,209.6992,272819.2564,930.0023,120.0911,2232.8995,581.3537,3.5200,272.9686,3383.9472,92.8809,748.8659,67.0921,153.7447,1143.2303,144.4232,166.4557,31174.6639,9907.4841,1497.1533,1183.7293,93.0208,3769.7714,9615.8300,49.6467,13.2408,2469.2051,12488.6105,2564.6917,99.3046,445.7930,13.3646,4570.7959
0.05172285,10770.2384,19095.1901,3797.6833,9671.0118,246.0883,644.2063,550.9400,1646.0906,2512.7179,117.2258,156.8716,33293.0976,106146.8416,46206.9490,17291.1298,1543.3074,5820.0661,1080.9168,324.2307,918.4541,59.3792,140452.1748,1261529.2064,401016.1239,59.9943,221198.7139,52.0369,98.4355,10615.6639,67631.9406,581.0868,514.1045,26.9711,2277.8702,415.7010,31.7475,256.7493,7467.1168,57.0371,164232.9390,5184.4574,67.5354,220.2261,232.2930,162.1897,7.3983,7563.7636,232.8577,28.6665,387.2146,72.8180,731.5339,309.6293,75.3931,18578.0218,14473.0331,9672.8636,2229.5973,100.8115,1760.1936,5115.1077,5.3940,26.0244,2612.1945,30850.6932,122.1250,138.9366,289.3676,112.7900,4032.0884
0.05209496,21134.1466,10656.2420,541.6775,6420.6939,337.9733,200.1965,2132.1672,372.0329,197.5852,83.8618,255.8634,18664.0845,76711.0284,6538.6118,5948.5938,5488.2754,1805.0232,1055.2210,45.8072,1174.6526,20.4732,47841.1405,289870.1379,42618.2567,601.0461,16829.5296,202.3553,556.0063,11424.0984,81187.3779,7477.2888,50.6483,490.4822,2733.1413,208.6003,95.1192,24.1020,6406.8281,29.0294,186321.6842,35713.0044,731.2460,541.8799,45.3986,172.7628,31.1239,8555.5221,490.9461,289.4690,293.7713,94.7079,216.8349,88.1299,78.1011,6331.9416,504.8589,2446.5274,551.7637,36.8080,545.9974,9372.1538,1.9694,11.9109,109.9700,7998.2635,7157.5961,236.5903,375.4327,409.7264,304.1830
0.05246707,71493.7675,11433.3274,3206.7273,4441.2339,44.2533,297.3629,2224.9735,1823.7165,4419.5304,34.9565,136.1077,4820.7500,36914.4733,90060.4270,3319.6992,3432.5464,6246.4149,247.0785,100.5515,690.8128,11.1343,113328.9876,318041.3206,133950.0405,478.5525,121896.5096,572.0500,2721.7801,12277.6359,67936.1348,5932.6987,565.9577,1686.0824,1262.9800,122.3677,176.3728,671.2106,10044.6729,15.8194,304169.6365,45081.6679,837.7631,1488.8261,11.3756,200.7832,372.6494,8350.3502,1254.4087,345.6209,14.4966,50.3923,84.8134,53.0050,346.1282,22698.0244,1684.1575,1227.2196,521.4455,89.6895,152.6738,7080.4235,23.0365,86.2723,402.5047,3797.7758,12463.7001,231.6162,296.4352,15.1421,301.3809
0.05283918,62890.9129,17764.0906,7418.0406,15130.5818,237.1809,518.9794,286.1162,1047.2695,23708.6274,8.8512,155.6490,9583.8243,25440.7162,80362.2854,6133.0557,1769.7694,2732.3995,643.5839,432.5083,208.9275,124.1175,160416.7576,563183.6360,5547.9475,76.9722,67164.3765,441.3612,14631.8177,856.1154,114479.2915,7516.2613,3.2122,894.0354,130.2831,3.1621,176.0037,1390.3745,21989.3836,19.3670,333543.8507,34499.4020,1485.0483,497.5519,78.0170,193.2092,371.8448,2440.8116,2455.5807,841.2696,573.6800,69.8782,24.2117,114.4790,25.2887,1636.5784,589.4575,3246.7714,1345.6247,76.9245,37.1772,2573.7659,16.9154,126.7541,480.5206,3290.1424,10458.6392,256.7192,40.0898,1005.7497,1270.0907
0.05321128,2195.8326,25424.1369,14532.6141,17222.1774,197.1170,164.9028,579.8382,30.4054,21318.9813,36.4014,861.1667,1965.2486,34788.7554,20304.6890,12169.3668,1499.1878,486.5204,1327.7533,422.2231,1.5906,292.5702,1266936.3511,294308.8564,132400.7657,59.8074,73180.5659,280.7936,12027.0955,20251.7018,27150.0466,4140.2897,1250.9977,201.3287,116.8415,34.3677,79.8402,1889.9236,6706.5319,55.5371,173581.8182,23346.1886,15.5033,108.7399,124.2843,170.0414,526.8701,429.3120,648.4663,1112.6246,945.1180,62.1200,124.1045,10.5238,282.6591,13094.8625,1109.8988,4778.7007,926.8836,93.2094,426.6787,3974.3886,29.2323,72.0162,308.7734,193.6373,2953.5515,139.3233,91.1494,1609.8112,1902.6442
0.05358339,689.6836,8724.9239,12533.3070,24336.1307,382.6135,217.0061,2850.7245,770.0158,15217.6442,89.2500,871.9812,7736.0514,4473.0843,491.3672,9434.9491,1424.7472,8226.6567,386.2907,549.7562,418.3236,170.4318,689621.1641,130175.2791,98200.8976,5.7470,125044.5575,428.4016,2882.9156,18000.3802,439.1218,4471.5702,571.7984,91.7231,170.6859,107.6538,9.0191,542.7481,2485.5656,20.7221,72077.5432,54422.3942,3949.3793,119.5851,324.3350,188.8543,222.8113,1029.3656,323.2683,1862.2332,251.9007,134.8865,92.3020,41.1587,69.0887,12742.5546,5995.2541,14748.2520,1192.9872,61.2935,838.3351,975.8272,67.7588,55.0531,494.5357,8.1286,1433.0819,135.1646,981.7188,1678.0321,8383.3906
0.05395550,6235.7667,7472.9914,7457.2564,17038.4022,297.3607,41.0723,2504.5595,664.0687,8271.7951,156.8330,207.5203,58020.8382,2378.4895,13769.1139,7050.4854,1754.6430,19077.7264,3909.5291,408.0106,621.6491,24.4795,35329.3541,242149.8401,27649.5511,48.4967,51396.3983,57.1797,607.7960,3875.3319,1049.4183,12360.3462,1156.9977,1096.3784,459.1055,51.5892,135.9590,288.3838,5286.8083,74.2061,32065.4210,15685.1161,6378.3224,397.4349,143.3064,50.6484,3.9857,2270.6089,54.7800,246.9748,229.7652,203.6901,20.7975,475.6204,3.8557,9129.2498,3374.2036,27743.5146,62.2666,81.3129,1064.5727,3396.7899,57.3537,107.4499,697.1645,498.1133,2154.9388,187.1033,1180.4099,832.4396,4623.3756
0.05432760,11104.9238,6144.2588,4141.8920,2369.6084,114.9659,321.0231,31.0826,256.2344,4507.2293,79.9093,645.8719,63564.0033,5817.0202,17908.7853,1067.2499,186.4532,7987.5923,2901.1062,244.2607,310.3611,5.6447,206053.2389,588059.4390,175435.9452,131.0300,114825.1550,129.4638,2325.7668,3020.9055,15499.4498,9903.6333,671.1080,1296.9684,735.7694,117.7487,91.0995,584.5838,12676.6111,28.6071,53117.4284,19051.6130,1263.7670,334.7395,78.3343,1.4241,17.3497,1577.1518,1040.1897,3045.8789,270.6945,63.4488,3.6369,629.2186,123.4593,5390.3044,221.1227,8248.3964,390.7660,8.7229,677.3924,1078.0985,6.4027,15.7813,281.1640,14372.2151,788.4394,26.9223,753.4273,190.5009,10096.7167
