frequency,20251210_155950.JPG_T1,20251210_155950.JPG_T2,20251210_155950.JPG_T3,20251210_155950.JPG_T4,20251210_155519.JPG_T5,20251210_155519.JPG_T6,20251210_155519.JPG_T7,20251210_155519.JPG_T8,20251210_155519.JPG_T9,20251210_155519.JPG_T10,20251210_155519.JPG_T11,20251210_155519.JPG_T12,20251210_155519.JPG_T13,20251210_155519.JPG_T14,20251210_155530.JPG_T15,20251210_155530.JPG_T16,20251210_155530.JPG_T17,20251210_155530.JPG_T18,20251210_155530.JPG_T19,20251210_155530.JPG_T20,20251210_155530.JPG_T21,20251210_155530.JPG_T22,20251210_155530.JPG_T23,20251210_155530.JPG_T24,20251210_155530.JPG_T25,20251210_155530.JPG_T26,20251210_155530.JPG_T27,20251210_155614.JPG_T28,20251210_155614.JPG_T29,20251210_155614.JPG_T30,20251210_155614.JPG_T31,20251210_155614.JPG_T32,20251210_155614.JPG_T33,20251210_155713.JPG_T34,20251210_155713.JPG_T35,20251210_155748.JPG_T36,20251210_155748.JPG_T37,20251210_155748.JPG_T38,20251210_155819.JPG_T39,20251210_155819.JPG_T40
0.25644279,14.9015,5.9855,18.6607,28.0776,689.5830,3.0537,81.7853,180.1911,206.3875,27506.7295,1478.6726,50.8607,1.1860,392.5204,133.0596,6.6895,11.8753,5.2753,66.6927,69.9540,33.8796,144.2903,5290.2749,308.6872,595.2769,344.2611,406.7568,477.4137,0.9744,11.8487,47.9322,352.5588,8.9147,19.9305,35.5578,4.6319,396.1453,93.3638,71.7286,2102.9595
0.25717758,18.7891,4.9118,14.0817,81.0450,288.5686,54.8295,47.6774,74.9768,556.6467,63068.3103,2604.0396,20.5394,2.8934,491.3396,188.9871,52.0692,11.0888,35.8262,17.2836,169.0113,181.6676,580.8520,8283.1878,829.4225,1746.7768,6726.4957,398.3338,872.4987,0.0480,1.9395,74.0622,359.5198,9.6113,60.3293,1.3941,35.1977,794.1843,301.4861,235.7833,3796.9914
0.25791237,60.6834,2.9591,11.7649,46.4397,512.1581,31.6078,21.6271,369.3558,611.2970,60021.4977,9967.8483,2.4769,4.4409,53.0969,172.1038,77.6060,11.2008,16.3842,0.3905,309.3339,82.8648,580.3287,10591.8018,1747.9211,416.5844,9045.1458,361.7289,653.6006,1.7609,2.9485,14.0216,66.8532,3.9576,13.0032,10.5827,27.0113,2118.5472,92.0425,197.3468,970.9252
0.25864717,68.2033,0.2479,5.2965,11.9143,1818.0708,5.7096,71.2990,530.4899,381.8741,32312.2725,42727.3355,31.9825,16.5131,600.3335,185.9772,37.6929,3.3511,9.5181,24.3985,141.4023,199.2463,579.6372,10692.5798,933.4722,337.8323,1936.9407,608.1988,422.2269,2.1470,5.4492,114.0846,763.6602,20.7490,34.8660,3.5602,61.6008,1263.2505,3.3238,68.0146,1429.0545
0.25938196,61.0086,2.1727,40.2808,0.0813,2287.0206,2.6697,102.7674,788.9903,188.3357,25140.5459,33527.7428,24.5266,0.7628,32.3862,94.5122,4.4425,10.4003,3.1841,102.7939,55.8847,161.8384,540.4878,8311.3621,178.1337,192.2374,153.4084,195.1631,206.6279,1.7798,1.4210,70.0385,1272.1097,28.3354,137.8282,57.7167,71.6233,206.2152,7.8112,88.4076,1211.9112
0.26011675,8.8818,1.8816,4.5350,5.4866,2184.1980,4.6981,10.9828,265.9471,6.5261,7638.6497,11294.8781,3.6700,17.4969,140.5390,188.0959,5.7823,16.5704,9.5151,101.1188,83.1087,9.8106,242.4005,5313.4260,372.6844,1109.3793,1172.3370,1175.6748,176.6633,2.1143,9.2895,15.8021,15.3451,14.0529,219.8533,116.6526,15.8706,101.9749,33.7493,35.8973,502.2714
0.26085155,9.9685,3.4540,37.9837,16.8801,1698.1432,5.5229,47.3993,22.2588,54.6970,20232.0478,4969.2035,36.5003,3.2290,39.2899,232.8685,15.9074,2.1614,2.9938,36.8289,168.4399,96.6415,436.6263,5741.9972,1671.8302,1560.8546,5696.2935,1571.3690,364.3954,0.3994,29.7330,8.2084,80.2823,8.2465,167.6046,29.5209,89.5109,160.9000,57.0634,28.3495,1178.4282
0.26158634,27.2758,2.9165,38.3460,25.7594,360.2682,48.6246,146.5928,23.4390,69.2922,32164.5818,5116.6763,84.9195,3.5835,15.7188,58.1110,68.3702,30.0803,2.4925,40.8523,186.8500,64.8327,503.4938,4138.9734,1736.2946,498.8867,1014.8617,1430.8996,1001.1518,2.3152,14.5942,4.8172,641.6540,4.9789,45.6898,18.1636,42.1778,352.1170,102.8634,30.6763,2070.3001
0.26232113,30.5440,2.5882,13.7847,4.2397,378.4224,2.2656,105.6277,7.0614,61.1854,30020.9902,16812.8438,51.8992,1.0070,32.4637,80.0490,8.3056,55.1504,22.7784,52.6575,148.0309,100.4521,25.9180,257.2747,301.7120,64.4001,2501.6167,1521.9270,1931.0900,0.9526,4.9893,29.9551,803.5332,17.5224,54.6901,23.0303,48.5312,79.7922,216.7614,47.0233,446.5064
0.26305593,1.2842,4.0269,59.4948,41.3472,96.3740,4.6553,154.7515,82.0811,149.5325,43945.2892,16064.4221,4.4261,10.8537,255.2328,157.5530,11.8563,38.9584,18.8449,111.0777,32.2292,25.6501,82.5333,758.6040,4.2223,32.0328,3734.7436,817.8745,1201.8883,1.2911,8.7793,38.7213,503.7137,30.3122,52.8813,5.8455,86.4867,265.7826,117.8800,24.8329,158.5160
0.26379072,17.2475,2.5801,82.8770,28.1950,10.4886,26.7592,80.3808,197.0354,31.3802,46675.8531,2366.8815,12.2316,29.0980,238.1016,103.0955,12.5306,41.0417,41.4480,146.2991,29.9610,26.0185,184.9937,461.3436,22.5062,547.4671,1907.0478,40.2233,37.9731,0.9457,11.5703,17.0816,675.7313,4.5702,3.2189,31.3316,47.4583,712.7569,67.3602,32.4980,1111.4199
0.26452551,20.5390,0.2817,15.5886,8.2908,249.7422,154.3407,2.5890,259.2965,88.9343,35480.2035,7856.4318,8.1772,21.2784,113.9925,114.4772,23.0992,20.5829,8.1712,73.7860,6.9923,49.4780,131.8483,546.5987,45.7770,638.7294,209.8406,853.0009,495.5758,0.0522,15.3851,7.3267,1105.2671,6.5361,74.0977,39.6067,5.3047,617.3692,27.5622,123.8096,1091.1192
0.26526031,22.9049,0.6325,3.2330,4.4102,157.4304,224.2804,27.5842,159.2044,182.0071,33939.4681,16230.2119,1.2033,1.3082,446.9279,116.1768,11.2620,9.4017,10.5854,17.0702,3.6783,71.2759,27.1542,709.2187,197.7407,1047.0700,1167.4461,2011.3521,577.0171,0.0273,1.8524,28.7251,588.7136,8.8246,10.0846,14.5457,23.9533,505.3471,69.9418,19.7226,494.8921
0.26599510,51.3989,1.4396,10.2014,8.8984,35.9951,172.5329,117.9238,39.9412,210.5675,26767.2487,24787.2001,26.3114,0.8434,282.6667,36.0216,0.9556,1.1385,5.5583,11.3308,22.7641,93.8741,69.4252,341.7965,405.2241,2531.0561,2305.6198,892.9217,116.0293,0.2099,8.2273,10.1290,214.8295,22.2642,41.0280,34.6892,2.9691,447.5465,136.9490,74.1818,7.4662
0.26672989,26.0860,4.7946,3.0221,19.3142,169.3925,131.6122,162.0657,192.6678,60.7012,9207.4724,38727.7667,29.4238,2.3607,290.3041,21.4649,17.0382,1.5896,13.0350,12.0905,34.6961,181.7363,445.6469,2856.7077,166.6089,1541.7424,3178.8950,150.2718,652.1971,0.9074,8.3209,11.2613,398.2949,19.4517,42.8312,14.9782,26.2092,2.8126,109.7737,30.8280,368.7348
0.26746468,1.8302,2.6746,2.5247,48.6726,493.1907,22.5803,216.3795,298.3879,100.5788,9152.2674,35069.9297,9.4153,1.9584,61.4025,105.4159,3.4606,1.3167,4.7149,9.0293,8.2482,158.8215,655.2006,2672.6722,184.2821,1269.9481,3007.0839,1070.5285,363.0718,1.5498,0.3048,64.5370,69.1144,6.6984,3.2957,2.5681,21.3001,418.7101,86.7086,2.3071,1428.4036
0.26819948,21.6499,1.6754,22.2816,90.2805,534.5554,63.5781,198.8167,148.3611,68.0150,34995.1990,19915.0728,1.2689,2.9277,1111.3612,67.7743,26.1545,5.7974,1.5559,7.4278,141.6719,10.8051,280.2788,521.9525,165.2904,1123.3038,259.7801,3638.3075,133.8696,0.3806,2.9799,77.9867,768.7117,7.4574,2.1966,6.6108,8.5894,238.7369,36.5320,24.2162,74.0598
0.26893427,22.6111,2.1145,21.7408,69.2031,501.9488,55.9195,20.9983,303.8454,17.0581,49948.3756,5827.8865,25.1032,10.1938,312.2274,23.6982,82.4811,1.3677,4.8139,69.6399,208.3798,33.2361,74.0839,1273.6837,653.9391,186.1614,376.4950,4456.4488,349.1303,1.0503,1.4474,11.0044,499.9549,5.0378,30.1468,1.4658,13.1006,2.2872,55.4151,13.2069,118.9750
0.26966906,1.7807,3.8726,17.8899,10.8773,84.9543,22.2664,5.3594,336.1816,210.8663,10811.8490,8925.7971,48.2862,0.4226,194.6938,60.2549,32.4897,8.0894,1.5039,89.1098,35.8361,108.3263,47.4706,1025.7229,191.5288,653.4479,2691.4052,1554.1690,788.5404,4.0879,0.8887,21.1363,29.1830,7.5225,148.3050,8.6713,9.9634,40.4129,39.1764,38.9765,974.6326
0.27040386,10.2567,2.9587,15.1829,4.3390,660.3361,162.3888,38.1932,230.8060,407.5085,5527.1195,20583.5920,22.3347,8.6533,109.8441,131.0725,1.7910,19.9905,21.4251,5.8405,147.7849,78.2303,254.8569,1715.9286,515.7258,1007.6976,1475.5076,61.3089,827.0133,2.0813,1.5839,37.0741,188.2672,9.5662,172.4406,10.5596,8.3340,5.3298,15.0824,30.8094,2804.9359
0.27113865,3.8515,3.6684,32.4197,10.6614,1735.0020,98.3383,21.4031,78.6613,321.3113,4588.8074,25388.6956,67.1969,1.0173,129.5040,17.3207,17.5837,52.6623,44.3161,2.4736,277.3608,38.6583,20.6128,1578.7652,408.0332,536.7404,84.9685,329.4513,50.4413,2.1137,0.8213,7.3711,470.2675,12.1198,150.5388,24.0893,14.6383,50.1358,153.4107,8.1964,1630.8130
0.27187344,9.9757,2.7689,21.2531,1.1366,1061.2296,8.2183,21.1826,51.3693,4.7367,9258.9987,19709.9748,8.9652,1.4843,168.4066,43.0141,45.4679,59.4200,11.3192,45.5890,182.4072,242.8467,176.3245,35.0843,285.0871,814.1275,1267.7272,14.8182,77.4787,2.5623,0.3306,72.5505,728.5208,1.8043,8.5605,12.0141,7.1956,83.5106,77.3240,1.2060,1104.8008
0.27260824,11.0797,0.9708,33.5511,4.2260,152.8206,58.2689,4.6226,199.3220,322.4501,582.6318,19802.9794,3.2317,1.9974,232.1001,63.5480,8.8547,12.7264,9.8682,25.2031,114.4314,355.9453,67.4090,1525.9529,542.3528,851.0342,790.9641,911.3865,203.9387,1.3884,1.6986,59.8986,699.2520,4.9637,66.9504,43.7835,47.5781,381.2274,8.5364,3.4137,652.3008
0.27334303,8.3666,5.4099,27.8586,3.2789,77.2859,34.8383,23.1392,243.3452,343.9438,10112.2938,25437.8292,2.0637,3.1232,36.9943,50.4110,14.9882,3.9471,13.9936,6.1382,33.3834,181.8382,62.1500,2928.0365,761.5787,62.8606,128.7640,497.1339,72.2932,,10.3524,13.7752,523.2058,1.3934,16.0326,71.2421,52.7162,411.8230,40.9359,21.3288,546.0283
0.27407782,3.1910,6.8448,3.0913,2.0082,18.6044,20.5164,9.4315,16.1772,462.4523,3702.1977,30575.4238,23.6275,20.2312,29.0970,1.1171,2.7766,0.8514,1.1563,2.0112,85.5669,49.3164,36.7904,893.0514,46.6114,1112.0534,4511.6788,104.6750,11.9201,,2.4226,1.9645,113.2171,3.7388,35.8593,19.7432,54.1327,307.1245,259.1385,31.0501,236.4081
0.27481262,11.2750,6.5409,9.8462,11.4957,129.6473,24.4917,13.9917,3.0120,41.0040,2582.0302,24079.8613,63.1694,14.5127,105.1702,17.9124,21.9368,0.6718,0.1001,5.3776,41.4282,18.5715,216.7185,389.8844,338.4343,1475.3026,6146.9419,143.6662,26.7936,,2.2308,17.1638,148.6208,18.3778,50.9252,17.2353,47.6519,34.9952,108.8212,57.6490,349.4948
0.27554741,19.8125,3.2145,114.2022,14.5422,292.1714,31.1327,95.0738,7.3757,144.9497,561.1696,19319.4743,8.9135,14.6563,213.7354,18.7907,130.6911,3.8209,6.9260,2.3149,56.6972,13.9456,374.8572,166.2554,233.1059,430.6344,1694.4316,484.9800,256.3744,,1.1147,53.1476,187.1773,1.7655,233.0656,51.2598,24.1721,454.1530,30.0556,133.6539,500.5969
0.27628220,1.4863,0.9671,126.7741,31.6052,620.2921,77.4436,193.0737,20.0639,275.5208,14148.0360,15205.4355,7.7896,11.2629,9.5281,7.0368,89.7333,4.1022,15.0419,25.7575,173.4246,12.2398,348.7077,337.3413,147.4483,348.9904,1074.2388,607.5608,605.7490,,2.8599,18.6404,409.0815,19.7960,65.6679,9.6233,36.3773,712.7572,19.7016,18.5333,105.0566
0.27701699,32.5239,1.8085,25.7625,23.1351,430.9652,85.5292,73.6126,30.2768,44.8228,10834.5495,3788.4055,6.2320,6.3643,304.9947,89.0569,22.5362,4.5818,26.6139,59.9774,66.2127,9.4931,320.0882,371.6137,110.0148,1449.4007,667.8387,437.0317,933.3546,,1.8936,5.4268,959.7654,16.4661,33.8434,0.9434,8.5883,534.3843,96.3546,36.0436,88.6261
