sample,cx_svg,cy_svg,rx_svg,ry_svg,r_eq_svg,rx_mm,ry_mm,r_eq_mm,area_mm2,dist_svg,dist_mm,aspect,mm_per_svg,dist_norm,zone
RSR1,242.1837,32.8063,2.1533,2.1533,2.1533,0.03384,0.03384,0.03384,0.0035968,96.7723,1.52064,1.0,0.0157136,0.3521858758789361,Mid
RSR1,252.0002,24.4464,2.2166,2.1533,2.1847,0.03483,0.03384,0.03433,0.0037026,95.0041,1.49286,1.0294,0.0157136,0.3457519246268865,Mid
RSR1,256.8768,24.6997,1.6466,1.52,1.582,0.02587,0.02388,0.02486,0.0019415,91.1945,1.43299,1.0833,0.0157136,0.33188581010348056,Mid
RSR1,267.39,12.8565,2.0266,1.71,1.8616,0.03185,0.02687,0.02925,0.0026882,91.2234,1.43345,1.1852,0.0157136,0.3319923478131977,Mid
RSR1,274.6732,17.4164,1.71,1.5833,1.6454,0.02687,0.02488,0.02586,0.0021002,82.7521,1.30033,1.08,0.0157136,0.3011612610359171,Mid
RSR1,267.2633,1.52,1.9,2.0266,1.9623,0.02986,0.03185,0.03083,0.0029869,98.8594,1.55344,0.9375,0.0157136,0.3597824777892036,Mid
RSR1,272.5833,-5.4466,3.5466,3.42,3.4827,0.05573,0.05374,0.05473,0.0094089,99.524,1.56388,1.037,0.0157136,0.3622004205923497,Mid
RSR1,240.537,-10.1965,2.5333,2.5966,2.5648,0.03981,0.0408,0.0403,0.0051027,126.6085,1.98948,0.9756,0.0157136,0.46077096245240545,Mid
RSR1,245.2236,-6.0166,2.28,1.8366,2.0463,0.03583,0.02886,0.03216,0.0032483,120.3286,1.8908,1.2414,0.0157136,0.4379163076809057,Mid
RSR1,217.1673,-1.9,2.2166,2.4066,2.3097,0.03483,0.03782,0.03629,0.0041382,138.5381,2.17693,0.9211,0.0157136,0.5041850791621505,Mid
RSR1,222.1072,-7.6632,2.2166,2.3433,2.2791,0.03483,0.03682,0.03581,0.0040293,138.6836,2.17922,0.9459,0.0157136,0.5047154516735685,Mid
RSR1,209.9474,-7.0299,4.4966,4.1166,4.3024,0.07066,0.06469,0.06761,0.0143591,147.3414,2.31526,1.0923,0.0157136,0.5362228213038364,Mid
RSR1,176.5078,-3.4833,5.6366,5.8899,5.7619,0.08857,0.09255,0.09054,0.025753,169.9493,2.67052,0.957,0.0157136,0.6185023577258368,Far
RSR1,242.4992,18.1818,4.6126,3.9409,4.2636,0.07248,0.06193,0.067,0.0141008,106.2652,1.66981,1.1705,0.0157136,0.3867342023104787,Mid
RSR1,251.9932,45.6785,1.7465,1.7913,1.7688,0.02744,0.02815,0.02779,0.0024269,80.8851,1.271,0.975,0.0157136,0.29436832402286395,Mid
RSR1,247.1119,48.9477,1.5226,1.4778,1.5001,0.02393,0.02322,0.02357,0.0017455,82.3549,1.29409,1.0303,0.0157136,0.2997160538432321,Mid
RSR1,237.9762,-30.4971,2.8661,2.8213,2.8436,0.04504,0.04433,0.04468,0.0062726,142.0251,2.23172,1.0159,0.0157136,0.516874646804332,Mid
RSR1,225.3474,-30.1389,2.8661,2.7318,2.7981,0.04504,0.04293,0.04397,0.0060734,151.2159,2.37615,1.0492,0.0157136,0.5503251716183541,Mid
RSR1,219.7048,-26.9593,2.06,2.1496,2.1043,0.03237,0.03378,0.03307,0.003435,153.3137,2.40911,0.9583,0.0157136,0.5579588301233059,Mid
RSR1,183.6098,-11.1509,2.06,2.2839,2.1691,0.03237,0.03589,0.03408,0.0036497,169.7475,2.66734,0.902,0.0157136,0.6177658579064877,Far
RSR1,256.6506,93.2379,1.4778,1.7017,1.5858,0.02322,0.02674,0.02492,0.0019508,45.7697,0.71921,0.8684,0.0157136,0.16657170914278835,Near
RSR1,261.935,93.5066,1.7465,1.8809,1.8125,0.02744,0.02956,0.02848,0.0025482,41.6455,0.6544,0.9286,0.0157136,0.1515614722585068,Near
RSR1,280.0721,24.8097,2.06,1.8809,1.9684,0.03237,0.02956,0.03093,0.0030056,73.8029,1.15971,1.0952,0.0157136,0.2685931463828132,Mid
RSR1,291.3126,12.4049,1.7465,1.5674,1.6545,0.02744,0.02463,0.026,0.0021235,73.6623,1.1575,1.1143,0.0157136,0.2680813021687372,Mid
RSR1,286.9686,27.9445,2.1496,2.06,2.1043,0.03378,0.03237,0.03307,0.003435,66.5683,1.04603,1.0435,0.0157136,0.2422644358596667,Mid
RSR1,222.1678,2.687,2.9109,1.9704,2.3949,0.04574,0.03096,0.03763,0.0044493,131.7531,2.07032,1.4773,0.0157136,0.4794938069166135,Mid
RSR1,223.8696,8.3744,2.4631,2.2839,2.3718,0.0387,0.03589,0.03727,0.0043637,126.6991,1.9909,1.0784,0.0157136,0.461099839730228,Mid
RSR1,177.8776,15.4053,3.4931,3.2244,3.356,0.05489,0.05067,0.05274,0.0087368,156.3613,2.457,1.0833,0.0157136,0.5690503321197299,Mid
RSR1,194.1785,-23.511,4.3887,4.3439,4.3663,0.06896,0.06826,0.06861,0.0147885,170.0787,2.67255,1.0103,0.0157136,0.6189725132708931,Far
RSR1,197.8059,102.0154,2.7318,2.5078,2.6174,0.04293,0.03941,0.04113,0.0053143,83.8665,1.31784,1.0893,0.0157136,0.3052166421166727,Mid
RSR1,113.6589,-7.6579,2.4183,2.3735,2.3958,0.038,0.0373,0.03765,0.0044524,219.6518,3.45152,1.0189,0.0157136,0.7993848605282419,Far
RSR1,118.2716,-7.3892,2.1048,2.1944,2.1491,0.03307,0.03448,0.03377,0.0035828,216.0291,3.39459,0.9592,0.0157136,0.7861996609321588,Far
RSR1,79.8479,-4.4783,5.3292,5.1948,5.2616,0.08374,0.08163,0.08268,0.0214748,242.7813,3.81497,1.0259,0.0157136,0.8835612313906415,Far
RSR1,56.0682,-25.8845,3.5826,3.5826,3.5826,0.0563,0.0563,0.0563,0.0099565,274.7762,4.31772,1.0,0.0157136,1.0,Far
RSR1,59.6508,-15.1366,4.8366,4.12,4.4639,0.076,0.06474,0.07014,0.0154574,264.9514,4.16334,1.1739,0.0157136,0.9642450182040522,Far
RSR1,160.7257,1.657,4.2544,3.6274,3.9284,0.06685,0.057,0.06173,0.0119711,178.3134,2.80195,1.1728,0.0157136,0.6489420342217653,Far
RSR1,157.1879,7.5683,1.7913,1.9257,1.8573,0.02815,0.03026,0.02918,0.0026758,177.0225,2.78166,0.9302,0.0157136,0.6442427948083712,Far
RSR1,153.0231,4.7022,2.1048,1.9257,2.0132,0.03307,0.03026,0.03164,0.0031441,182.0387,2.86048,1.093,0.0157136,0.6624977997646907,Far
RSR1,141.6034,-33.6319,3.9409,3.9857,3.9632,0.06193,0.06263,0.06228,0.0121842,216.066,3.39518,0.9888,0.0157136,0.7863363071250568,Far
RSR1,161.1287,34.3932,3.2244,3.0452,3.1335,0.05067,0.04785,0.04924,0.0076167,156.2353,2.45502,1.0588,0.0157136,0.5685917567605125,Mid
RSR1,187.1924,33.3632,6.18,4.5231,5.287,0.09711,0.07107,0.08308,0.0216833,137.4604,2.16,1.3663,0.0157136,0.5002640282371252,Mid
RSR1,209.8973,27.0489,2.5526,2.5974,2.5749,0.04011,0.04081,0.04046,0.0051431,124.7085,1.95962,0.9828,0.0157136,0.45385527546946075,Mid
RSR1,207.703,39.8568,3.1348,3.4035,3.2664,0.04926,0.05348,0.05133,0.0082763,117.8267,1.85148,0.9211,0.0157136,0.4288096495372558,Mid
RSR1,207.2103,49.7985,2.8213,3.4035,3.0988,0.04433,0.05348,0.04869,0.0074487,111.581,1.75334,0.8289,0.0157136,0.4060800607728153,Mid
RSR1,216.4804,52.3064,2.2391,2.2391,2.2391,0.03519,0.03519,0.03519,0.0038892,102.9913,1.61836,1.0,0.0157136,0.37481819108233055,Mid
RSR1,220.3765,16.9727,2.5526,2.4631,2.5074,0.04011,0.0387,0.0394,0.0048771,123.5873,1.942,1.0364,0.0157136,0.4497744179798598,Mid
RSR1,281.8634,51.4107,2.2391,2.3287,2.2835,0.03519,0.03659,0.03588,0.0040448,54.7696,0.86063,0.9615,0.0157136,0.19932510676931345,Near
RSR1,215.2713,40.4837,3.8961,3.6722,3.7825,0.06122,0.0577,0.05944,0.0110983,111.7589,1.75613,1.061,0.0157136,0.40672623514262163,Mid
RSR1,269.8168,23.1527,4.3439,4.5231,4.4326,0.06826,0.07107,0.06965,0.0152412,82.5621,1.29735,0.9604,0.0157136,0.30047108195992334,Mid
RSR1,282.5352,72.3243,2.1048,2.0152,2.0595,0.03307,0.03167,0.03236,0.0032903,40.3557,0.63413,1.0444,0.0157136,0.14686686491944823,Near
RSR1,285.8939,75.2352,1.7913,1.8809,1.8356,0.02815,0.02956,0.02884,0.0026136,35.9116,0.5643,0.9524,0.0157136,0.13069397737694896,Near
RSR1,299.687,90.954,1.7017,1.657,1.6792,0.02674,0.02604,0.02639,0.0021873,15.1565,0.23816,1.027,0.0157136,0.055158741187478585,Near
RSR1,293.283,95.1188,1.2987,1.2539,1.2761,0.02041,0.0197,0.02005,0.0012632,17.1674,0.26976,1.0357,0.0157136,0.0624774186376143,Near
RSR1,227.5865,96.0593,1.8809,1.5674,1.717,0.02956,0.02463,0.02698,0.0022869,65.5933,1.03071,1.2,0.0157136,0.23871626691865153,Mid
RSR1,218.2269,80.027,1.7465,1.657,1.7012,0.02744,0.02604,0.02673,0.0022449,83.2467,1.30811,1.0541,0.0157136,0.3029631379524379,Mid
RSR1,248.0523,97.2236,1.7465,1.5674,1.6545,0.02744,0.02463,0.026,0.0021235,49.5382,0.77842,1.1143,0.0157136,0.18028496521312176,Near
RSR1,262.2485,70.9809,1.4331,1.5674,1.4987,0.02252,0.02463,0.02355,0.0017424,56.3962,0.88619,0.9143,0.0157136,0.20524489777011945,Mid
RSR1,261.8455,87.2818,1.4778,1.5674,1.522,0.02322,0.02463,0.02392,0.0017968,45.8533,0.72052,0.9429,0.0157136,0.1668751100117655,Near
RSR1,274.4742,54.3664,1.8361,1.7913,1.8136,0.02885,0.02815,0.0285,0.0025513,58.3205,0.91642,1.025,0.0157136,0.21224627812827143,Mid
RSR1,222.75,46.5294,1.7913,1.7465,1.7688,0.02815,0.02744,0.02779,0.0024269,102.1532,1.60519,1.0256,0.0157136,0.3717679701323847,Mid
RSR1,272.459,31.4824,2.1496,2.1048,2.1271,0.03378,0.03307,0.03342,0.0035097,75.0483,1.17928,1.0213,0.0157136,0.2731256311201283,Mid
RSR1,262.338,29.0641,1.9704,2.1048,2.0365,0.03096,0.03307,0.032,0.0032172,84.2137,1.3233,0.9362,0.0157136,0.3064811984102721,Mid
RSR1,230.4079,31.4376,1.8361,1.7913,1.8136,0.02885,0.02815,0.0285,0.0025513,106.475,1.67311,1.025,0.0157136,0.387498494575841,Mid
RSR1,235.3788,34.2141,1.7913,1.8809,1.8356,0.02815,0.02956,0.02884,0.0026136,100.9165,1.58576,0.9524,0.0157136,0.36726790991541836,Mid
RSR1,176.0415,47.7385,3.0005,2.8661,2.9325,0.04715,0.04504,0.04608,0.0066708,136.2232,2.14056,1.0469,0.0157136,0.49576165198299105,Mid
RSR1,147.2013,2.687,4.0752,4.2992,4.1857,0.06404,0.06756,0.06577,0.0135906,187.7261,2.94985,0.9479,0.0157136,0.6831962239330017,Far
RSR1,138.6478,-0.3135,4.3887,3.717,4.0389,0.06896,0.05841,0.06347,0.012654,196.1084,3.08157,1.1807,0.0157136,0.7137030655067954,Far
RSR1,150.5152,-28.5715,2.5526,2.5974,2.5749,0.04011,0.04081,0.04046,0.0051431,206.0458,3.23772,0.9828,0.0157136,0.7498679858814374,Far
RSR1,156.2027,-25.168,2.5974,2.8661,2.7284,0.04081,0.04504,0.04287,0.0057747,199.5352,3.13542,0.9063,0.0157136,0.7261749256552069,Far
RSR1,150.157,-21.6301,3.0005,2.8213,2.9095,0.04715,0.04433,0.04572,0.0065666,201.6957,3.16937,1.0635,0.0157136,0.7340378718397673,Far
RSR1,201.3886,-17.1518,2.9109,3.1796,3.0423,0.04574,0.04996,0.04781,0.0071795,160.4651,2.52148,0.9155,0.0157136,0.5839841397774752,Mid
RSR1,199.1942,-28.9745,2.5974,2.7318,2.6637,0.04081,0.04293,0.04186,0.0055041,169.9683,2.67081,0.9508,0.0157136,0.618569522803702,Far
RSR1,212.9426,-32.4676,2.1944,2.1944,2.1944,0.03448,0.03448,0.03448,0.0037352,162.0269,2.54603,1.0,0.0157136,0.589670011024337,Mid
RSR1,210.6586,-26.5562,2.8661,2.1048,2.4561,0.04504,0.03307,0.03859,0.0046795,159.7998,2.51103,1.3617,0.0157136,0.5815638809371613,Mid
RSR1,208.2851,-31.5719,2.4631,2.3735,2.4179,0.0387,0.0373,0.03799,0.0045349,164.9085,2.59131,1.0377,0.0157136,0.6001570273199744,Far
RSR1,204.7921,-27.228,2.6422,2.7765,2.7085,0.04152,0.04363,0.04256,0.0056907,164.6269,2.58688,0.9516,0.0157136,0.5991310228546548,Mid
RSR1,177.7432,-20.1075,3.6274,3.717,3.6719,0.057,0.05841,0.0577,0.010459,180.0858,2.8298,0.9759,0.0157136,0.6553921977339894,Far
RSR1,179.1315,8.464,3.3139,3.1796,3.2461,0.05207,0.04996,0.05101,0.0081736,160.0427,2.51485,1.0423,0.0157136,0.5824486071352474,Mid
RSR1,149.8883,24.3619,2.8213,2.5078,2.66,0.04433,0.03941,0.0418,0.0054885,171.3011,2.69176,1.125,0.0157136,0.6234216206701686,Far
RSR1,156.74,25.0336,2.5974,2.4631,2.5293,0.04081,0.0387,0.03975,0.0049627,165.7384,2.60435,1.0545,0.0157136,0.6031771397867394,Far
RSR1,154.8592,30.3628,2.2391,2.3287,2.2835,0.03519,0.03659,0.03588,0.0040448,163.5976,2.57071,0.9615,0.0157136,0.5953859907543797,Mid
RSR1,195.522,55.1725,2.1496,2.1496,2.1496,0.03378,0.03378,0.03378,0.0035843,116.733,1.8343,1.0,0.0157136,0.4248306976830365,Mid
RSR1,187.9089,60.7704,2.1496,2.0152,2.0813,0.03378,0.03167,0.03271,0.0033603,118.6934,1.8651,1.0667,0.0157136,0.431964092159751,Mid
RSR1,178.9523,80.2957,2.1496,2.1944,2.1719,0.03378,0.03448,0.03413,0.003659,112.3919,1.76608,0.9796,0.0157136,0.4090306921245473,Mid
RSR1,130.4525,47.8281,2.1048,2.1496,2.1271,0.03307,0.03378,0.03342,0.0035097,170.2021,2.67449,0.9792,0.0157136,0.6194218244814393,Far
RSR1,129.7808,42.9468,1.9704,1.9257,1.9479,0.03096,0.03026,0.03061,0.0029434,173.9509,2.73339,1.0233,0.0157136,0.6330632833995721,Far
RSR1,126.5564,45.2307,1.6122,1.7913,1.6994,0.02533,0.02815,0.0267,0.0022402,174.839,2.74735,0.9,0.0157136,0.6362964712857713,Far
RSR1,127.5864,54.0081,2.7318,2.9557,2.8415,0.04293,0.04644,0.04465,0.0062632,168.2309,2.64351,0.9242,0.0157136,0.612246741335705,Far
RSR1,262.338,64.7112,1.8809,1.9257,1.9031,0.02956,0.03026,0.02991,0.0028096,60.5001,0.95067,0.9767,0.0157136,0.22017870542786475,Mid
RSR1,209.0912,72.2348,1.5674,1.5674,1.5674,0.02463,0.02463,0.02463,0.0019057,95.2514,1.49674,1.0,0.0157136,0.34665054704797904,Mid
RSR1,201.6573,0.627,3.9857,3.2244,3.5849,0.06263,0.05067,0.05633,0.0099689,148.4375,2.33249,1.2361,0.0157136,0.5402133533438945,Mid
RSR1,209.8525,2.3735,2.5078,2.3735,2.4397,0.03941,0.0373,0.03834,0.0046173,141.1568,2.21808,1.0566,0.0157136,0.5137155721075013,Mid
RSR1,199.1494,59.5164,2.7318,2.6422,2.6866,0.04293,0.04152,0.04222,0.005599,111.1349,1.74633,1.0339,0.0157136,0.4044565187182124,Mid
RSR1,234.8414,-21.5406,3.6722,3.8961,3.7825,0.0577,0.06122,0.05944,0.0110983,138.4074,2.17488,0.9425,0.0157136,0.5037102915427587,Mid
RSR1,230.99,-34.1693,3.4035,3.1796,3.2896,0.05348,0.04996,0.05169,0.0083945,149.684,2.35207,1.0704,0.0157136,0.5447481541183773,Mid
RSR1,223.9591,-36.7667,2.7318,2.5526,2.6407,0.04293,0.04011,0.04149,0.0054092,156.6614,2.46172,1.0702,0.0157136,0.5701435016629147,Mid
RSR1,283.1173,45.2307,1.9704,1.8809,1.9251,0.03096,0.02956,0.03025,0.0028749,57.9445,0.91052,1.0476,0.0157136,0.2108798161992904,Mid
RSR1,266.1894,43.1707,1.7913,2.1496,1.9623,0.02815,0.03378,0.03083,0.0029869,71.954,1.13066,0.8333,0.0157136,0.2618650584104574,Mid
RSR1,262.338,-2.1048,3.4035,3.3587,3.381,0.05348,0.05278,0.05313,0.0088675,104.9481,1.64911,1.0133,0.0157136,0.38194000537320627,Mid
RSR1,268.6524,-11.3748,2.3735,2.2391,2.3053,0.0373,0.03519,0.03623,0.0041226,106.4293,1.67239,1.06,0.0157136,0.38733173989976194,Mid
RSR1,277.2955,5.2396,3.4035,3.6274,3.5137,0.05348,0.057,0.05521,0.0095769,88.8946,1.39685,0.9383,0.0157136,0.3235156517791798,Mid
RSR1,276.8477,13.5692,2.3287,2.1048,2.2139,0.03659,0.03307,0.03479,0.0038021,83.6878,1.31504,1.1064,0.0157136,0.30456815170969864,Mid
RSR1,273.8025,45.1859,3.6722,3.0005,3.3194,0.0577,0.04715,0.05216,0.008547,64.9291,1.02027,1.2239,0.0157136,0.23629832411550544,Mid
RSR1,228.4374,2.7318,3.5378,3.8065,3.6697,0.05559,0.05981,0.05766,0.0104465,127.0422,1.99629,0.9294,0.0157136,0.46234818376365305,Mid
RSR1,201.3438,-8.24,3.1348,2.9557,3.0439,0.04926,0.04644,0.04783,0.0071873,154.5701,2.42885,1.0606,0.0157136,0.5625306874924729,Mid
RSR1,186.1624,-15.0918,1.8361,1.8361,1.8361,0.02885,0.02885,0.02885,0.0026151,170.4632,2.67859,1.0,0.0157136,0.6203713997202227,Far
RSR1,224.3622,66.9056,2.4183,2.4183,2.4183,0.038,0.038,0.038,0.0045364,87.3946,1.37328,1.0,0.0157136,0.3180567521747589,Mid
RSR1,229.557,64.2634,2.3287,2.2839,2.3062,0.03659,0.03589,0.03624,0.0041257,85.2736,1.33996,1.0196,0.0157136,0.3103397163317677,Mid
RSR1,195.5668,39.0954,2.2839,2.3735,2.3283,0.03589,0.0373,0.03659,0.004205,127.3945,2.00183,0.9623,0.0157136,0.4636312683545946,Mid
RSR1,246.3506,-25.7054,3.3587,3.3139,3.3362,0.05278,0.05207,0.05242,0.0086341,132.5848,2.08338,1.0135,0.0157136,0.48251855145771383,Mid
RSR1,201.4781,88.8044,2.4631,2.3735,2.4179,0.0387,0.0373,0.03799,0.0045349,89.913,1.41286,1.0377,0.0157136,0.3272236272847707,Mid
RSR1,269.5481,91.984,2.1048,2.2391,2.1709,0.03307,0.03519,0.03411,0.0036559,36.9741,0.581,0.94,0.0157136,0.13456175944711563,Near
RSR1,273.1755,106.5832,2.5078,2.3287,2.4166,0.03941,0.03659,0.03797,0.0045302,24.5539,0.38583,1.0769,0.0157136,0.0893596620438565,Near
RSR1,288.76,54.7247,2.1496,1.8809,2.0107,0.03378,0.02956,0.0316,0.0031363,47.4158,0.74507,1.1429,0.0157136,0.17256098125862726,Near
RSR1,293.7308,54.9486,1.7465,1.657,1.7012,0.02744,0.02604,0.02673,0.0022449,43.5554,0.68441,1.0541,0.0157136,0.158511899798968,Near
RSR1,291.7604,51.5899,1.8361,1.5226,1.672,0.02885,0.02393,0.02627,0.0021686,47.261,0.74264,1.2059,0.0157136,0.17199818422686047,Near
RSR1,299.8213,49.8433,1.657,1.5674,1.6116,0.02604,0.02463,0.02532,0.0020146,42.4042,0.66632,1.0571,0.0157136,0.15432218856248206,Near
RSR1,281.2812,34.1245,3.09,2.9557,3.0221,0.04856,0.04644,0.04749,0.0070846,66.7036,1.04815,1.0455,0.0157136,0.24275543573923275,Mid
RSR1,306.5836,32.6019,2.5974,2.5974,2.5974,0.04081,0.04081,0.04081,0.0052334,48.8247,0.76721,1.0,0.0157136,0.17768868754805778,Near
RSR1,263.6368,17.6892,3.3587,3.3587,3.3587,0.05278,0.05278,0.05278,0.0087508,90.8109,1.42697,1.0,0.0157136,0.3304915557284864,Mid
RSR1,268.4285,34.438,2.06,2.1048,2.0823,0.03237,0.03307,0.03272,0.0033634,76.0913,1.19567,0.9787,0.0157136,0.27692161603809423,Mid
RSR1,291.8052,43.7081,5.0157,4.3887,4.6917,0.07881,0.06896,0.07372,0.0170753,52.4707,0.8245,1.1429,0.0157136,0.19095726448218042,Near
RSR1,249.8884,78.997,2.3287,2.2391,2.2835,0.03659,0.03519,0.03588,0.0040448,60.2922,0.94741,1.04,0.0157136,0.21942367731117352,Mid
RSR1,210.5243,33.4528,2.7318,2.3735,2.5463,0.04293,0.0373,0.04001,0.0050296,119.9803,1.88532,1.1509,0.0157136,0.4366471193129708,Mid
RSR1,215.0026,30.9002,2.0152,2.06,2.0375,0.03167,0.03237,0.03202,0.0032203,118.3347,1.85946,0.9783,0.0157136,0.43065784719713185,Mid
RSR1,225.3474,-24.4067,2.3287,2.4631,2.3949,0.03659,0.0387,0.03763,0.0044493,147.4026,2.31623,0.9455,0.0157136,0.5364474769091095,Mid
RSR1,186.8789,-6.8518,2.5526,2.4631,2.5074,0.04011,0.0387,0.0394,0.0048771,164.4467,2.58405,1.0364,0.0157136,0.5984755843361774,Mid
RSR1,104.9263,30.6763,3.09,3.1796,3.1345,0.04856,0.04996,0.04925,0.0076214,200.6709,3.15326,0.9718,0.0157136,0.7303067359624988,Far
RSR1,83.0274,5.1948,4.4783,3.7618,4.1044,0.07037,0.05911,0.0645,0.0130679,233.9725,3.67655,1.1905,0.0157136,0.8515026449144457,Far
RSR1,158.8896,-36.6324,2.687,2.7765,2.7314,0.04222,0.04363,0.04292,0.0057872,205.1555,3.22373,0.9677,0.0157136,0.7466278498837351,Far
RSR1,131.5721,-28.7058,3.4035,3.09,3.243,0.05348,0.04856,0.05096,0.0081581,220.2789,3.46137,1.1014,0.0157136,0.8016661571384899,Far
RSR1,190.5959,73.5335,2.2391,2.2391,2.2391,0.03519,0.03519,0.03519,0.0038892,108.1968,1.70016,1.0,0.0157136,0.3937633751146439,Mid
RSR1,186.3415,53.0229,2.0152,1.7913,1.9,0.03167,0.02815,0.02986,0.0028003,125.0175,1.96447,1.125,0.0157136,0.45497855349582655,Mid
RSR1,190.775,56.2025,1.8809,2.0152,1.9469,0.02956,0.03167,0.03059,0.0029403,119.5921,1.87922,0.9333,0.0157136,0.43523433664063443,Mid
RSR1,249.7541,71.2495,2.1944,2.1944,2.1944,0.03448,0.03448,0.03448,0.0037352,65.5463,1.02997,1.0,0.0157136,0.23854488016823697,Mid
RSR1,309.1809,85.4905,1.9704,1.8361,1.9021,0.03096,0.02885,0.02989,0.0028065,11.7024,0.18389,1.0732,0.0157136,0.04258960747802081,Near
RSR2,170.4607,158.9247,2.093,2.093,2.093,0.02978,0.02978,0.02978,0.0027868,31.4586,0.44766,1.0,0.01423,0.0928067800405094,Near
RSR2,177.8107,161.6992,2.7745,2.7745,2.7745,0.03948,0.03948,0.03948,0.0048969,38.8085,0.55224,1.0,0.01423,0.11448781711470964,Near
RSR2,172.2428,149.335,3.2769,2.9873,3.1288,0.04663,0.04251,0.04452,0.0062273,33.2406,0.47301,1.0969,0.01423,0.09806222362275244,Near
RSR2,183.369,151.6517,3.2769,2.6215,2.9309,0.04663,0.0373,0.04171,0.0054648,44.3668,0.63134,1.25,0.01423,0.13088645961393738,Near
RSR2,185.3351,144.0767,1.7375,1.8137,1.7752,0.02472,0.02581,0.02526,0.0020047,46.3329,0.65932,0.958,0.01423,0.1366871425106301,Near
RSR2,145.0217,144.0615,1.7832,1.8899,1.8358,0.02538,0.02689,0.02612,0.0021439,6.0195,0.08566,0.9435,0.01423,0.017758631055421605,Near
RSR2,149.1673,143.2232,1.4784,1.5394,1.5086,0.02104,0.02191,0.02147,0.0014478,10.1652,0.14465,0.9604,0.01423,0.029988162294731908,Near
RSR2,149.716,148.2833,1.4174,1.4784,1.4476,0.02017,0.02104,0.0206,0.0013331,10.7139,0.15246,0.9588,0.01423,0.03160729501178588,Near
RSR2,152.5967,149.9996,1.4632,1.4996,1.4813,0.02082,0.02134,0.02108,0.0013959,13.5945,0.19345,0.9757,0.01423,0.0401051503347106,Near
RSR2,155.1115,157.6873,1.5089,1.6461,1.576,0.02147,0.02342,0.02243,0.00158,16.1093,0.22924,0.9167,0.01423,0.04752496594845726,Near
RSR2,159.6686,159.9278,2.1643,2.2405,2.202,0.0308,0.03188,0.03134,0.0030847,20.6665,0.29408,0.966,0.01423,0.06096729186059288,Near
RSR2,163.1437,165.1556,2.2862,2.0423,2.1608,0.03253,0.02906,0.03075,0.0029703,24.1415,0.34353,1.1194,0.01423,0.07121903486421882,Near
RSR2,172.7153,176.1598,1.9814,1.829,1.9036,0.02819,0.02603,0.02709,0.0023053,33.7131,0.47974,1.0833,0.01423,0.09945745578482328,Near
RSR2,165.2165,178.8423,1.6156,1.5851,1.6003,0.02299,0.02256,0.02277,0.0016291,26.2143,0.37303,1.0192,0.01423,0.07733483706051741,Near
RSR2,162.5024,175.5547,1.8887,1.925,1.9068,0.02688,0.02739,0.02713,0.0023129,23.5002,0.33441,0.9812,0.01423,0.06932831906658346,Near
RSR2,156.5622,171.2662,1.8831,1.6827,1.7801,0.0268,0.02395,0.02533,0.0020158,17.56,0.24988,1.119,0.01423,0.051803954332579394,Near
RSR2,147.1735,167.9301,1.4156,1.4183,1.417,0.02014,0.02018,0.02016,0.0012773,8.1714,0.11628,0.9981,0.01423,0.024106626419850855,Near
RSR2,145.9449,155.8544,1.4958,1.4958,1.4958,0.02128,0.02128,0.02128,0.0014233,6.9427,0.09879,1.0,0.01423,0.0204806813210962,Near
RSR2,145.9449,150.5925,1.4958,1.4424,1.4688,0.02128,0.02052,0.0209,0.0013725,6.9427,0.09879,1.037,0.01423,0.0204806813210962,Near
RSR2,156.0808,133.7132,1.6998,1.668,1.6839,0.02419,0.02374,0.02396,0.0018037,17.0787,0.24303,1.019,0.01423,0.05038384433106599,Near
RSR2,150.882,131.5845,1.7147,1.6363,1.675,0.0244,0.02328,0.02384,0.0017848,11.8798,0.16905,1.0479,0.01423,0.03504665631472125,Near
RSR2,155.1912,138.9715,1.3185,1.3662,1.3422,0.01876,0.01944,0.0191,0.001146,16.1891,0.23037,0.9651,0.01423,0.0477592322698748,Near
RSR2,155.223,143.2232,1.6998,1.5394,1.6176,0.02419,0.02191,0.02302,0.0016646,16.2208,0.23082,1.1042,0.01423,0.04785252416778444,Near
RSR2,165.8826,142.2441,1.6839,1.6204,1.6518,0.02396,0.02306,0.02351,0.0017358,26.8804,0.38251,1.0392,0.01423,0.0793001863764805,Near
RSR2,175.98,185.6865,3.2648,3.2545,3.2596,0.04646,0.04631,0.04638,0.0067592,36.9778,0.52619,1.0032,0.01423,0.10908725280238496,Near
RSR2,172.646,192.1057,1.5711,1.5487,1.5599,0.02236,0.02204,0.0222,0.0015479,33.6438,0.47875,1.0145,0.01423,0.09925221360942206,Near
RSR2,171.636,196.8191,1.4589,1.6834,1.5671,0.02076,0.02395,0.0223,0.0015623,32.6338,0.46438,0.8667,0.01423,0.09627309233617425,Near
RSR2,175.7209,195.6071,1.5038,1.5487,1.5261,0.0214,0.02204,0.02172,0.0014816,36.7188,0.52251,0.971,0.01423,0.10832433239281279,Near
RSR2,161.4226,190.4672,0.809,0.8529,0.8307,0.01151,0.01214,0.01182,0.0004389,22.4204,0.31904,0.9485,0.01423,0.06614188246464756,Near
RSR2,157.8394,196.7942,0.8428,0.7893,0.8156,0.01199,0.01123,0.01161,0.0004231,18.8372,0.26805,1.0678,0.01423,0.055570873854841954,Near
